time,cpu@tsung_controller@3569fb844dae 
0,6.616290973403387 
10,6.633165829145729 
20,6.633165829145729 
30,6.633165829145729 
40,6.633165829145729 
50,6.633165829145729 
60,13.813025210084035 
70,16.10348468848997 
80,16.10348468848997 
90,16.10348468848997 
100,16.10348468848997 
110,19.20251836306401 
120,19.20251836306401 
130,19.20251836306401 
140,19.20251836306401 
150,19.20251836306401 
160,19.20251836306401 
170,19.20251836306401 
180,19.20251836306401 
190,19.20251836306401 
200,19.20251836306401 
210,19.20251836306401 
220,19.20251836306401 
230,19.20251836306401 
240,19.20251836306401 
250,19.20251836306401 
260,19.20251836306401 
270,19.20251836306401 
280,19.20251836306401 
290,19.20251836306401 
300,19.20251836306401 
310,19.20251836306401 
320,19.20251836306401 
330,19.20251836306401 
340,19.20251836306401 
350,19.20251836306401 
360,19.20251836306401 
370,19.20251836306401 
380,19.20251836306401 
390,19.20251836306401 
400,19.20251836306401 
410,19.20251836306401 
420,19.20251836306401 
430,19.20251836306401 
440,19.20251836306401 
450,19.20251836306401 
460,19.20251836306401 
470,19.20251836306401 
480,19.20251836306401 
490,19.20251836306401 
500,19.20251836306401 
510,19.20251836306401 
520,19.20251836306401 
530,19.20251836306401 
540,19.20251836306401 
550,19.20251836306401 
560,19.20251836306401 
570,19.20251836306401 
580,19.20251836306401 
590,19.20251836306401 
600,19.20251836306401 
610,19.20251836306401 
620,19.20251836306401 
630,19.20251836306401 
640,19.20251836306401 
650,19.20251836306401 
660,19.20251836306401 
670,19.20251836306401 
680,19.20251836306401 
690,19.20251836306401 
700,19.20251836306401 
710,19.20251836306401 
720,19.20251836306401 
730,19.20251836306401 
740,19.20251836306401 
750,19.20251836306401 
760,19.20251836306401 
770,19.20251836306401 
780,19.20251836306401 
790,19.20251836306401 
800,19.20251836306401 
810,19.20251836306401 
820,19.20251836306401 
830,19.20251836306401 
840,19.20251836306401 
850,19.20251836306401 
860,19.20251836306401 
870,19.20251836306401 
880,19.20251836306401 
890,19.20251836306401 
900,19.20251836306401 
910,19.20251836306401 
920,19.20251836306401 
930,19.20251836306401 
940,19.20251836306401 
950,19.20251836306401 
960,19.20251836306401 
970,19.20251836306401 
980,19.20251836306401 
990,19.20251836306401 
1000,19.20251836306401 
1010,19.20251836306401 
1020,19.20251836306401 
1030,19.20251836306401 
1040,19.20251836306401 
1050,19.20251836306401 
1060,19.20251836306401 
1070,19.20251836306401 
1080,19.20251836306401 
1090,19.20251836306401 
1100,19.20251836306401 
1110,19.20251836306401 
1120,19.20251836306401 
1130,19.20251836306401 
1140,19.20251836306401 
1150,19.20251836306401 
1160,19.20251836306401 
1170,19.20251836306401 
1180,19.20251836306401 
1190,19.20251836306401 
1200,19.20251836306401 
1210,19.20251836306401 
1220,19.20251836306401 
1230,19.20251836306401 
1240,19.20251836306401 
1250,19.20251836306401 
1260,19.20251836306401 
1270,19.20251836306401 
1280,19.20251836306401 
1290,19.20251836306401 
1300,19.20251836306401 
1310,19.20251836306401 
1330,19.20251836306401 
1340,19.20251836306401 
1350,19.20251836306401 
1360,19.20251836306401 
1370,19.20251836306401 
1380,19.20251836306401 
1390,19.20251836306401 
1400,19.20251836306401 
1410,19.20251836306401 
1420,19.20251836306401 
1430,19.20251836306401 
1440,19.20251836306401 
1450,19.20251836306401 
1460,19.20251836306401 
1470,19.20251836306401 
1480,19.20251836306401 
1490,19.20251836306401 
1500,19.20251836306401 
1510,19.20251836306401 
1520,19.20251836306401 
1530,19.20251836306401 
1540,19.20251836306401 
1550,19.20251836306401 
1560,19.20251836306401 
1570,19.20251836306401 
1580,19.20251836306401 
1590,19.20251836306401 
1600,19.20251836306401 
1610,19.20251836306401 
1620,19.20251836306401 
1630,19.20251836306401 
1640,19.20251836306401 
1650,19.20251836306401 
1660,19.20251836306401 
1670,19.20251836306401 
1680,19.20251836306401 
1690,19.20251836306401 
1700,19.20251836306401 
1710,19.20251836306401 
1720,19.20251836306401 
1730,19.20251836306401 
1740,19.20251836306401 
1750,19.20251836306401 
1760,19.20251836306401 
1770,19.20251836306401 
1780,19.20251836306401 
1790,19.20251836306401 
1800,19.20251836306401 
1810,19.20251836306401 
1820,19.20251836306401 
1830,19.20251836306401 
1840,19.20251836306401 
1850,19.20251836306401 
1860,19.20251836306401 
1870,19.20251836306401 
1880,19.20251836306401 
1890,19.20251836306401 
1900,19.20251836306401 
1910,19.20251836306401 
1920,19.20251836306401 
1930,19.20251836306401 
1940,19.20251836306401 
1950,19.20251836306401 
1960,19.20251836306401 
1970,19.20251836306401 
1980,19.20251836306401 
1990,19.20251836306401 
2000,19.20251836306401 
2010,19.20251836306401 
2020,19.20251836306401 
2030,19.20251836306401 
2040,19.20251836306401 
2050,19.20251836306401 
2060,19.20251836306401 
2070,19.20251836306401 
2080,19.20251836306401 
2090,19.20251836306401 
2100,19.20251836306401 
2110,19.20251836306401 
2120,19.20251836306401 
2130,19.20251836306401 
2140,19.20251836306401 
2150,19.20251836306401 
2160,19.20251836306401 
2170,19.20251836306401 
2180,19.20251836306401 
2190,19.20251836306401 
2200,19.20251836306401 
2210,19.20251836306401 
2220,19.20251836306401 
2230,19.20251836306401 
2240,19.20251836306401 
2250,19.20251836306401 
2260,19.20251836306401 
2270,19.20251836306401 
2280,19.20251836306401 
2290,19.20251836306401 
2300,19.20251836306401 
2310,19.20251836306401 
2320,19.20251836306401 
2330,19.20251836306401 
2340,19.20251836306401 
2350,19.20251836306401 
2360,19.20251836306401 
2370,19.20251836306401 
2380,19.20251836306401 
2390,19.20251836306401 
2400,19.20251836306401 
2410,19.20251836306401 
2420,19.20251836306401 
2430,19.20251836306401 
2440,19.20251836306401 
2450,19.20251836306401 
2460,19.20251836306401 
2470,19.20251836306401 
2480,19.20251836306401 
2490,19.20251836306401 
2500,19.20251836306401 
2510,19.20251836306401 
2520,19.20251836306401 
2530,19.20251836306401 
2540,19.20251836306401 
2550,19.20251836306401 
2560,19.20251836306401 
2570,19.20251836306401 
2580,19.20251836306401 
2590,19.20251836306401 
2600,19.20251836306401 
2610,19.20251836306401 
2620,19.20251836306401 
2630,19.20251836306401 
2640,19.20251836306401 
2650,19.20251836306401 
2660,19.20251836306401 
2670,19.20251836306401 
2680,19.20251836306401 
2690,19.20251836306401 
2700,19.20251836306401 
2710,19.20251836306401 
2720,19.20251836306401 
2730,19.20251836306401 
2740,19.20251836306401 
2750,19.20251836306401 
2760,19.20251836306401 
2770,19.20251836306401 
2780,19.20251836306401 
2790,19.20251836306401 
2800,19.20251836306401 
2810,19.20251836306401 
2820,19.20251836306401 
2830,19.20251836306401 
2840,19.20251836306401 
2850,19.20251836306401 
2860,19.20251836306401 
2870,19.20251836306401 
2880,19.20251836306401 
2890,19.20251836306401 
2900,19.20251836306401 
2910,19.20251836306401 
2920,19.20251836306401 
2930,19.20251836306401 
2940,19.20251836306401 
2950,19.20251836306401 
2960,19.20251836306401 
2980,19.20251836306401 
2990,19.20251836306401 
3000,19.20251836306401 
3010,19.20251836306401 
3020,19.20251836306401 
3030,19.20251836306401 
3040,19.20251836306401 
3050,19.20251836306401 
3060,19.20251836306401 
3070,19.20251836306401 
3080,19.20251836306401 
3090,19.20251836306401 
3100,19.20251836306401 
3110,19.20251836306401 
3120,19.20251836306401 
3130,19.20251836306401 
3140,19.20251836306401 
3150,19.20251836306401 
3160,19.20251836306401 
3170,19.20251836306401 
3180,19.20251836306401 
3190,19.20251836306401 
3200,19.20251836306401 
3210,19.20251836306401 
3220,19.20251836306401 
3230,19.20251836306401 
3240,19.20251836306401 
3250,19.20251836306401 
3260,19.20251836306401 
3270,19.20251836306401 
3280,19.20251836306401 
3290,19.20251836306401 
3300,19.20251836306401 
3310,19.20251836306401 
3320,19.20251836306401 
3330,19.20251836306401 
3340,19.20251836306401 
3350,19.20251836306401 
3360,19.20251836306401 
3370,19.20251836306401 
3380,19.20251836306401 
3390,19.20251836306401 
3400,19.20251836306401 
3410,19.20251836306401 
3420,19.20251836306401 
3430,19.20251836306401 
3440,19.20251836306401 
3450,19.20251836306401 
3460,19.20251836306401 
3470,19.20251836306401 
3480,19.20251836306401 
3490,19.20251836306401 
3500,19.20251836306401 
3510,19.20251836306401 
3520,19.20251836306401 
3530,19.20251836306401 
3540,19.20251836306401 
3550,19.20251836306401 
3560,19.20251836306401 
3570,19.20251836306401 
3580,19.20251836306401 
3590,19.20251836306401 
3600,19.20251836306401 
3610,19.20251836306401 
3620,19.20251836306401 
3630,19.20251836306401 
3640,19.20251836306401 
3650,19.20251836306401 
3660,19.20251836306401 
3670,19.20251836306401 
3680,19.20251836306401 
3690,19.20251836306401 
3700,19.20251836306401 
3710,19.20251836306401 
3720,19.20251836306401 
3730,19.20251836306401 
3740,19.20251836306401 
3750,19.20251836306401 
3760,19.20251836306401 
3770,19.20251836306401 
3780,19.20251836306401 
3790,19.20251836306401 
3800,19.20251836306401 
3810,19.20251836306401 
3820,19.20251836306401 
3830,19.20251836306401 
3840,19.20251836306401 
3850,19.20251836306401 
3860,19.20251836306401 
3870,19.20251836306401 
3880,19.20251836306401 
3890,19.20251836306401 
3900,19.20251836306401 
3910,19.20251836306401 
3920,19.20251836306401 
3930,19.20251836306401 
3940,19.20251836306401 
3950,19.20251836306401 
3960,19.20251836306401 
3970,19.20251836306401 
3980,19.20251836306401 
3990,19.20251836306401 
4000,19.20251836306401 
4010,19.20251836306401 
4020,19.20251836306401 
4030,19.20251836306401 
4040,19.20251836306401 
4050,19.20251836306401 
4060,19.20251836306401 
4070,19.20251836306401 
4080,19.20251836306401 
4090,19.20251836306401 
4100,19.20251836306401 
4110,19.20251836306401 
4120,19.20251836306401 
4130,19.20251836306401 
4140,19.20251836306401 
4150,19.20251836306401 
4160,19.20251836306401 
4170,19.20251836306401 
4180,19.20251836306401 
4190,19.20251836306401 
4200,19.20251836306401 
4210,19.20251836306401 
4220,19.20251836306401 
4230,19.20251836306401 
4240,19.20251836306401 
4250,19.20251836306401 
4260,19.20251836306401 
4270,19.20251836306401 
4280,19.20251836306401 
4290,19.20251836306401 
4300,19.20251836306401 
4310,19.20251836306401 
4320,19.20251836306401 
4330,19.20251836306401 
4340,19.20251836306401 
4350,19.20251836306401 
4360,19.20251836306401 
4370,19.20251836306401 
4380,19.20251836306401 
4390,19.20251836306401 
4400,19.20251836306401 
4410,19.20251836306401 
4420,19.20251836306401 
4430,19.20251836306401 
4440,19.20251836306401 
4450,19.20251836306401 
4460,19.20251836306401 
4470,19.20251836306401 
4480,19.20251836306401 
4490,19.20251836306401 
4500,19.20251836306401 
4510,19.20251836306401 
4520,19.20251836306401 
4530,19.20251836306401 
4540,19.20251836306401 
4550,19.20251836306401 
4560,19.20251836306401 
4570,19.20251836306401 
4580,19.20251836306401 
4590,19.20251836306401 
4600,19.20251836306401 
4610,19.20251836306401 
4620,19.20251836306401 
4630,19.20251836306401 
4640,19.20251836306401 
4660,19.20251836306401 
4670,19.20251836306401 
4680,19.20251836306401 
4690,19.20251836306401 
4700,19.20251836306401 
4710,19.20251836306401 
4720,19.20251836306401 
4730,19.20251836306401 
4740,19.20251836306401 
4750,19.20251836306401 
4760,19.20251836306401 
4770,19.20251836306401 
4780,19.20251836306401 
